Date,REGION,Product,Spend
31/8/2010,Hawke's Bay,Retail sales - fuel and other automotive products,2.274484128
31/8/2010,Hawke's Bay,Retail sales - other,5.691515947
31/8/2010,Manawatu-Whanganui,Accommodation services,5.121127813
31/8/2010,Manawatu-Whanganui,"Cultural, recreation, and gambling services",8.69446063
31/8/2010,Manawatu-Whanganui,Food and beverage serving services,5.888871741
31/8/2010,Manawatu-Whanganui,Other passenger transport,3.574685434
31/8/2010,Manawatu-Whanganui,Other tourism products,3.645267188
31/8/2010,Manawatu-Whanganui,"Retail sales - alcohol, food, and beverages",6.429055043
31/8/2010,Manawatu-Whanganui,Retail sales - fuel and other automotive products,7.337516419
31/8/2010,Manawatu-Whanganui,Retail sales - other,13.90979768
31/8/2010,Marlborough,Accommodation services,1.144966183
31/8/2010,Marlborough,"Cultural, recreation, and gambling services",0.349738678
31/8/2010,Marlborough,Food and beverage serving services,1.295202946
31/8/2010,Marlborough,Other passenger transport,3.094012965
31/8/2010,Marlborough,Other tourism products,0.437915281
31/8/2010,Marlborough,"Retail sales - alcohol, food, and beverages",1.706708002
31/8/2010,Marlborough,Retail sales - fuel and other automotive products,1.349996982
31/8/2010,Marlborough,Retail sales - other,1.638187835
31/8/2010,Nelson,Accommodation services,1.382651863
31/8/2010,Nelson,"Cultural, recreation, and gambling services",0.103637103
31/8/2010,Nelson,Food and beverage serving services,1.295551733
31/8/2010,Nelson,Other passenger transport,2.25168023
31/8/2010,Nelson,Other tourism products,0.91369824
31/8/2010,Nelson,"Retail sales - alcohol, food, and beverages",1.012962973
31/8/2010,Nelson,Retail sales - fuel and other automotive products,0.512963264
31/8/2010,Nelson,Retail sales - other,3.282068585
31/8/2010,Northland,Accommodation services,2.268470442
31/8/2010,Northland,"Cultural, recreation, and gambling services",1.033749379
31/8/2010,Northland,Food and beverage serving services,3.348527015
31/8/2010,Northland,Other passenger transport,6.852904845
31/8/2010,Northland,Other tourism products,2.862189012
31/8/2010,Northland,"Retail sales - alcohol, food, and beverages",6.643559277
31/8/2010,Northland,Retail sales - fuel and other automotive products,4.498450588
31/8/2010,Northland,Retail sales - other,8.03669325
31/8/2010,Otago,Accommodation services,8.125742112
31/8/2010,Otago,"Cultural, recreation, and gambling services",17.4777865
31/8/2010,Otago,Food and beverage serving services,12.07309439
31/8/2010,Otago,Other passenger transport,17.84392946
31/8/2010,Otago,Other tourism products,4.714860466
31/8/2010,Otago,"Retail sales - alcohol, food, and beverages",11.10655945
31/8/2010,Otago,Retail sales - fuel and other automotive products,6.052432911
31/8/2010,Otago,Retail sales - other,18.70858802
31/8/2010,Southland,Accommodation services,1.638712296
31/8/2010,Southland,"Cultural, recreation, and gambling services",0.51016786
31/8/2010,Southland,Food and beverage serving services,2.151433988
31/8/2010,Southland,Other passenger transport,1.852848628
31/8/2010,Southland,Other tourism products,1.931431584
31/8/2010,Southland,"Retail sales - alcohol, food, and beverages",3.799760629
31/8/2010,Southland,Retail sales - fuel and other automotive products,2.278839167
31/8/2010,Southland,Retail sales - other,5.912703381
31/8/2010,Taranaki,Accommodation services,1.621076609
31/8/2010,Taranaki,"Cultural, recreation, and gambling services",0.54153394
31/8/2010,Taranaki,Food and beverage serving services,1.691101444
31/8/2010,Taranaki,Other passenger transport,2.313704903
31/8/2010,Taranaki,Other tourism products,1.503721634
31/8/2010,Taranaki,"Retail sales - alcohol, food, and beverages",1.759452046
31/8/2010,Taranaki,Retail sales - fuel and other automotive products,1.601560697
31/8/2010,Taranaki,Retail sales - other,4.261156675
31/8/2010,Tasman,Accommodation services,0.445429655
31/8/2010,Tasman,"Cultural, recreation, and gambling services",0.266934855
31/8/2010,Tasman,Food and beverage serving services,0.747285171
31/8/2010,Tasman,Other passenger transport,2.144168788
31/8/2010,Tasman,Other tourism products,0.56375198
31/8/2010,Tasman,"Retail sales - alcohol, food, and beverages",1.417915703
31/8/2010,Tasman,Retail sales - fuel and other automotive products,0.777334505
31/8/2010,Tasman,Retail sales - other,1.453147336
31/8/2010,Waikato,Accommodation services,6.138729665
31/8/2010,Waikato,"Cultural, recreation, and gambling services",3.067481915
31/8/2010,Waikato,Food and beverage serving services,11.83318821
31/8/2010,Waikato,Other passenger transport,11.0671804
31/8/2010,Waikato,Other tourism products,6.536039176
31/8/2010,Waikato,"Retail sales - alcohol, food, and beverages",11.60938539
31/8/2010,Waikato,Retail sales - fuel and other automotive products,14.55747595
31/8/2010,Waikato,Retail sales - other,23.16819855
31/8/2010,Wellington,Accommodation services,6.599212033
31/8/2010,Wellington,"Cultural, recreation, and gambling services",2.123638846
31/8/2010,Wellington,Food and beverage serving services,12.36564664
31/8/2010,Wellington,Other passenger transport,19.84113004
31/8/2010,Wellington,Other tourism products,13.43964233
31/8/2010,Wellington,"Retail sales - alcohol, food, and beverages",7.681838201
31/8/2010,Wellington,Retail sales - fuel and other automotive products,4.729683125
31/8/2010,Wellington,Retail sales - other,24.69656293
31/8/2010,West Coast,Accommodation services,1.558159537
31/8/2010,West Coast,"Cultural, recreation, and gambling services",0.25926863
31/8/2010,West Coast,Food and beverage serving services,1.244850139
31/8/2010,West Coast,Other passenger transport,1.244518673
31/8/2010,West Coast,Other tourism products,0.462510254
31/8/2010,West Coast,"Retail sales - alcohol, food, and beverages",1.556283547
31/8/2010,West Coast,Retail sales - fuel and other automotive products,1.888591025
31/8/2010,West Coast,Retail sales - other,1.862292291
30/9/2010,Auckland,Accommodation services,11.6529542
30/9/2010,Auckland,"Cultural, recreation, and gambling services",5.808345378
30/9/2010,Auckland,Food and beverage serving services,18.60973047
30/9/2010,Auckland,Other passenger transport,42.08073029
30/9/2010,Auckland,Other tourism products,27.79877527
30/9/2010,Auckland,"Retail sales - alcohol, food, and beverages",14.13514122
30/9/2010,Auckland,Retail sales - fuel and other automotive products,10.61123456
30/9/2010,Auckland,Retail sales - other,66.35141392
30/9/2010,Bay of Plenty,Accommodation services,6.1080313
30/9/2010,Bay of Plenty,"Cultural, recreation, and gambling services",3.683721859
30/9/2010,Bay of Plenty,Food and beverage serving services,7.673755387
30/9/2010,Bay of Plenty,Other passenger transport,5.523766655
30/9/2010,Bay of Plenty,Other tourism products,5.16737506
30/9/2010,Bay of Plenty,"Retail sales - alcohol, food, and beverages",7.304159817
30/9/2010,Bay of Plenty,Retail sales - fuel and other automotive products,5.745405894
30/9/2010,Bay of Plenty,Retail sales - other,18.3494632
30/9/2010,Canterbury,Accommodation services,10.32819921
30/9/2010,Canterbury,"Cultural, recreation, and gambling services",6.362552165
30/9/2010,Canterbury,Food and beverage serving services,14.39866257
30/9/2010,Canterbury,Other passenger transport,22.92909059
30/9/2010,Canterbury,Other tourism products,11.40888998
30/9/2010,Canterbury,"Retail sales - alcohol, food, and beverages",14.6219459
30/9/2010,Canterbury,Retail sales - fuel and other automotive products,11.41710795
30/9/2010,Canterbury,Retail sales - other,35.11269251
30/9/2010,Gisborne,Accommodation services,0.76463818
30/9/2010,Gisborne,"Cultural, recreation, and gambling services",0.118802055
30/9/2010,Gisborne,Food and beverage serving services,0.79583388
30/9/2010,Gisborne,Other passenger transport,0.271196942
30/9/2010,Gisborne,Other tourism products,0.300362966
30/9/2010,Gisborne,"Retail sales - alcohol, food, and beverages",1.802728832
30/9/2010,Gisborne,Retail sales - fuel and other automotive products,0.912939621
30/9/2010,Gisborne,Retail sales - other,1.184579788
30/9/2010,Hawke's Bay,Accommodation services,2.610859375
30/9/2010,Hawke's Bay,"Cultural, recreation, and gambling services",0.580777364
30/9/2010,Hawke's Bay,Food and beverage serving services,2.96740651
30/9/2010,Hawke's Bay,Other passenger transport,2.39133651
30/9/2010,Hawke's Bay,Other tourism products,1.404909968
30/9/2010,Hawke's Bay,"Retail sales - alcohol, food, and beverages",3.772426152
30/9/2010,Hawke's Bay,Retail sales - fuel and other automotive products,2.423640408
30/9/2010,Hawke's Bay,Retail sales - other,7.183073447
30/9/2010,Manawatu-Whanganui,Accommodation services,5.076879334
30/9/2010,Manawatu-Whanganui,"Cultural, recreation, and gambling services",6.85537983
30/9/2010,Manawatu-Whanganui,Food and beverage serving services,5.990300122
30/9/2010,Manawatu-Whanganui,Other passenger transport,4.031469874
30/9/2010,Manawatu-Whanganui,Other tourism products,3.721161026
30/9/2010,Manawatu-Whanganui,"Retail sales - alcohol, food, and beverages",6.766662404
30/9/2010,Manawatu-Whanganui,Retail sales - fuel and other automotive products,7.618643965
30/9/2010,Manawatu-Whanganui,Retail sales - other,14.68669956
30/9/2010,Marlborough,Accommodation services,1.377614867
30/9/2010,Marlborough,"Cultural, recreation, and gambling services",0.388440145
30/9/2010,Marlborough,Food and beverage serving services,1.298428713
30/9/2010,Marlborough,Other passenger transport,3.654420582
30/9/2010,Marlborough,Other tourism products,0.448904163
30/9/2010,Marlborough,"Retail sales - alcohol, food, and beverages",1.643394117
30/9/2010,Marlborough,Retail sales - fuel and other automotive products,1.38606034
30/9/2010,Marlborough,Retail sales - other,1.919109214
30/9/2010,Nelson,Accommodation services,1.473417285
30/9/2010,Nelson,"Cultural, recreation, and gambling services",0.173119492
30/9/2010,Nelson,Food and beverage serving services,1.379769778
30/9/2010,Nelson,Other passenger transport,3.14743119
30/9/2010,Nelson,Other tourism products,0.959801789
30/9/2010,Nelson,"Retail sales - alcohol, food, and beverages",1.136941636
30/9/2010,Nelson,Retail sales - fuel and other automotive products,0.651369025
30/9/2010,Nelson,Retail sales - other,4.319584417
30/9/2010,Northland,Accommodation services,2.645256606
30/9/2010,Northland,"Cultural, recreation, and gambling services",1.518429584
30/9/2010,Northland,Food and beverage serving services,3.618753874
30/9/2010,Northland,Other passenger transport,5.224421593
30/9/2010,Northland,Other tourism products,3.041952328
30/9/2010,Northland,"Retail sales - alcohol, food, and beverages",6.856369003
30/9/2010,Northland,Retail sales - fuel and other automotive products,4.753732297
30/9/2010,Northland,Retail sales - other,9.682282808
30/9/2010,Otago,Accommodation services,7.360409842
30/9/2010,Otago,"Cultural, recreation, and gambling services",10.42238591
30/9/2010,Otago,Food and beverage serving services,10.71798555
30/9/2010,Otago,Other passenger transport,14.45352641
30/9/2010,Otago,Other tourism products,4.685058649
30/9/2010,Otago,"Retail sales - alcohol, food, and beverages",9.988114137
30/9/2010,Otago,Retail sales - fuel and other automotive products,5.835808599
30/9/2010,Otago,Retail sales - other,19.15772834
30/9/2010,Southland,Accommodation services,1.691552833
30/9/2010,Southland,"Cultural, recreation, and gambling services",0.517396426
30/9/2010,Southland,Food and beverage serving services,2.155330654
30/9/2010,Southland,Other passenger transport,3.489977579
30/9/2010,Southland,Other tourism products,1.539354349
30/9/2010,Southland,"Retail sales - alcohol, food, and beverages",3.742293996
30/9/2010,Southland,Retail sales - fuel and other automotive products,2.374541348
30/9/2010,Southland,Retail sales - other,6.535332396
30/9/2010,Taranaki,Accommodation services,1.981548027
30/9/2010,Taranaki,"Cultural, recreation, and gambling services",0.365776847
30/9/2010,Taranaki,Food and beverage serving services,1.865693092
30/9/2010,Taranaki,Other passenger transport,2.708377908
30/9/2010,Taranaki,Other tourism products,1.530500683
30/9/2010,Taranaki,"Retail sales - alcohol, food, and beverages",1.862223036
30/9/2010,Taranaki,Retail sales - fuel and other automotive products,1.75257634
30/9/2010,Taranaki,Retail sales - other,4.117282199
30/9/2010,Tasman,Accommodation services,0.680761648
30/9/2010,Tasman,"Cultural, recreation, and gambling services",0.381069693
30/9/2010,Tasman,Food and beverage serving services,0.9462748
30/9/2010,Tasman,Other passenger transport,0.772736655
30/9/2010,Tasman,Other tourism products,0.369480042
30/9/2010,Tasman,"Retail sales - alcohol, food, and beverages",1.579390222
30/9/2010,Tasman,Retail sales - fuel and other automotive products,0.947331109
30/9/2010,Tasman,Retail sales - other,1.587432159
30/9/2010,Waikato,Accommodation services,6.603752782
30/9/2010,Waikato,"Cultural, recreation, and gambling services",3.862031164
30/9/2010,Waikato,Food and beverage serving services,12.95338481
30/9/2010,Waikato,Other passenger transport,8.358587906
30/9/2010,Waikato,Other tourism products,7.348170058
30/9/2010,Waikato,"Retail sales - alcohol, food, and beverages",13.33690291
30/9/2010,Waikato,Retail sales - fuel and other automotive products,14.87258922
30/9/2010,Waikato,Retail sales - other,27.0488558
30/9/2010,Wellington,Accommodation services,8.691314118
30/9/2010,Wellington,"Cultural, recreation, and gambling services",2.16810779
30/9/2010,Wellington,Food and beverage serving services,14.65185181
30/9/2010,Wellington,Other passenger transport,21.78906973
30/9/2010,Wellington,Other tourism products,14.02708317
30/9/2010,Wellington,"Retail sales - alcohol, food, and beverages",8.506539774
30/9/2010,Wellington,Retail sales - fuel and other automotive products,5.745834835
30/9/2010,Wellington,Retail sales - other,31.21275043
30/9/2010,West Coast,Accommodation services,1.924198935
30/9/2010,West Coast,"Cultural, recreation, and gambling services",0.37584026
30/9/2010,West Coast,Food and beverage serving services,1.273657935
30/9/2010,West Coast,Other passenger transport,1.811565679
30/9/2010,West Coast,Other tourism products,0.457978985
30/9/2010,West Coast,"Retail sales - alcohol, food, and beverages",1.7958146
30/9/2010,West Coast,Retail sales - fuel and other automotive products,2.286814852
30/9/2010,West Coast,Retail sales - other,1.81897762
31/10/2010,Auckland,Accommodation services,13.74442975
31/10/2010,Auckland,"Cultural, recreation, and gambling services",5.502633751
31/10/2010,Auckland,Food and beverage serving services,22.58054527
31/10/2010,Auckland,Other passenger transport,49.98981573
31/10/2010,Auckland,Other tourism products,27.273313
31/10/2010,Auckland,"Retail sales - alcohol, food, and beverages",18.41505655
